,importance
Ear disorder monitoring,0.0
TRUEplus lancets 0.195mm/33gauge (Nipro Diagnostics (UK) ...,0.0
O/E - Right diabetic foot - ulcerated,0.0
Cancer monitoring first letter,0.0
Microsuction clearance of wax from external auditory canal,0.0
H/O: hypertension,0.0
"Calci-D 1000mg/1,000unit chewable tablets (Consilient Health Ltd)",0.0
Sticky eye,0.0
[D]Raised blood pressure reading,0.0
Partner is informal carer,0.0
Complan Shake oral powder 57g sachets chocolate (Nutricia Ltd),0.0
Medication review - additional,0.0
LoFric Sense hydrophilic catheter female 10Ch 4161025 15c...,0.0
Lipid disorder monitoring,0.0
Epilim 200mg/5ml liquid (Sanofi),0.0
Refer to osteoporosis specialist,0.0
Negotiated date for cessation of smoking,0.0
O/E - no left diabetic retinopathy,0.0
Cyproterone 50mg tablets,0.0
Cellulitis and abscess of finger,0.0
Patient aware of diagnosis,0.0
[SO]Shoulder joint,0.0
Otitis media NOS,0.0
Betamethasone valerate 0.1% ointment,0.0
Family history,0.0
O/E - Vibration sense of left foot absent,0.0
O/E - chest findings,0.0
Fenofibrate micronised 200mg capsules,0.0
CT urogram,0.0
Dental examination,0.0
Influenza vaccination invitation letter sent,0.0
Did not attend nurse appointment,0.0
Skin and subcutaneous tissue infections,0.0
Sodium valproate 500mg gastro-resistant tablets,0.0
Musculoskeletal examination,0.0
Amlostin 5mg tablets (Discovery Pharmaceuticals),0.0
Bladder: incontinent,0.0
MSG:Referral to community podiatrist,0.0
Discussion about clinical red flag warning signs,0.0
Preferred place of death: nursing home,0.0
Kyphoscoliosis or scoliosis NOS,0.0
Application of ambulatory blood pressure monitor,0.0
Hypertension 9 month review,0.0
Reassurance given,0.0
Aspiration of fluid from knee joint,0.0
O/E - normal respiration,0.0
Quinapril 40mg tablets,0.0
Oilatum cream (GlaxoSmithKline Consumer Healthcare),0.0
Pulmonary rehabilitation offered,0.0
Aveeno bath oil (Johnson & Johnson Ltd),0.0
Etodolac 600mg modified-release tablets,0.0
Excepted from stroke quality indicators: Informed dissent,0.0
Consent to share demogra info for retinal screening provided,0.0
Deep Relief gel (The Mentholatum Company Ltd),0.0
X-rays,0.0
Amlostin 10mg tablets (Discovery Pharmaceuticals Ltd),0.0
Sodium bicarbonate 500mg capsules,0.0
Optive Fusion 0.1% eye drops (Allergan Ltd),0.0
Risperidone 2mg tablets,0.0
FH: Ischaemic heart dis. >60,0.0
DS 1500 Disability living allowance completed,0.0
Seen by occupation therap,0.0
Has an itchy eye,0.0
H/O: injury,0.0
COPD monitoring invite 2,0.0
Urticaria,0.0
Z1763,0.0
DNA - Did not attend smoking cessation clinic,0.0
Oilatum Bath Formula (GlaxoSmithKline Consumer Healthcare),0.0
Cetrimide 0.5% cream,0.0
[M]Linitis plastica,0.0
O/E - irregular pulse,0.0
Carer understands care plan,0.0
Diclofenac potassium 50mg tablets,0.0
Oximetry testing,0.0
"Nova 1 convex urostomy bag 894-37 6mm convexity, cut to fit 15mm-37mm Clear (Dansac Ltd)",0.0
Ingrowing great toe nail,0.0
O/E - temperature elevated,0.0
Codeine 60mg tablets,0.0
Excessive sweating,0.0
Ovestin 1mg cream (Aspen Pharma Trading Ltd),0.0
Ex-heavy smoker (20-39/day),0.0
Eumovate 0.05% ointment (GlaxoSmithKline UK Ltd),0.0
"Sanofi Pasteur Msd Pneumococcal Polysaccharide Vaccine, Solution For Injection 0.5 ml vial",0.0
Sitagliptin 50mg tablets,0.0
Retinal venous branch occlusion,0.0
Stroke/CVA annual review,0.0
Motor vehicle traffic accidents (MVTA),0.0
COPD follow-up,0.0
Muscle injury / strain,0.0
Piroxicam 0.5% gel,0.0
Cardiovascular stress test usg dobutamine stress test prtcl,0.0
Dansac EasiSpray adhesive remover 083-01 (Dansac Ltd),0.0
Oxactin 20mg capsules (Discovery Pharmaceuticals),0.0
Preferred place of care - discussed with family,0.0
Topiramate 50mg tablets,0.0
MSG:Referral to haematologist,0.0
Alendronic acid 10mg tablets,0.0
Personal care plan declined,0.0
Therapeutic arthroscopic operations on cavity of knee joint,0.0
Test request : Liver Function Tests,0.0
Temporal lobe epilepsy,0.0
Divorced,0.0
Patient held record,0.0
Adapt oval convex barrier ring 79601 22mm-38mm (Hollister...,0.0
Macrocytosis - no anaemia,0.0
TRUEone testing strips (Nipro Diagnostics (UK) Ltd),0.0
Pneumococcal vaccination verbal invite,0.0
TRIMIPRAMINE 25mg tablets,0.0
Optive 0.5% eye drops (Allergan Ltd),0.0
Closed fracture of the scaphoid,0.0
O/E - Left diabetic foot - ulcerated,0.0
Abnormal weight loss - symptom,0.0
Loperamide 2mg tablets,0.0
MSG:Referral to renal physician,0.0
Decompensated cardiac failure,0.0
Unable to perform spirometry,0.0
Recurrent UTI,0.0
H/O: influenza vaccine allergy,0.0
Right Deformity,0.0
COPD patient unsuitable for pulmonary rehabilitation,0.0
Physiotherapy self-referral,0.0
NSTEMI,0.0
Atrial fibrillation,0.0
Otitis externa NOS,0.0
MucoClear 6% inhalation solution 4ml ampoules (Pari Medical Ltd),0.0
Diabetic peripheral neuropathy screening,0.0
Housebound,0.0
Risperdal 500microgram tablets (Janssen-Cilag Ltd),0.0
O/E - Right retina normal,0.0
Zoladex 3.6mg implant SafeSystem pre-filled syringes (Ast...,0.0
Computed tomography of chest,0.0
Did not attend bowel cancer screening,0.0
Paracetamol 500mg/5ml oral suspension sugar free,0.0
[D]Abdominal cramps,0.0
"Hyperten, abnorm renal/liver funct, stroke, BLED score",0.0
Backache with radiation,0.0
Fast track HF referral for transthoracic 2D echocardiogram,0.0
Tylex 30mg/500mg capsules (UCB Pharma Ltd),0.0
Risperidone 500microgram tablets,0.0
Body mass index 20-24 - normal,0.0
Empagliflozin 10mg tablets,0.0
Trigger finger - acquired,0.0
Maxitrol eye drops (Alcon Laboratories (UK) Ltd),0.0
Diabetes medication review,0.0
Care Programme Approach review,0.0
NiQuitin 21mg patches (Omega Pharma Ltd),0.0
SMS text message received from patient,0.0
O/E - debris in auditory canal,0.0
CT of thorax and abdomen,0.0
Swelling of eyelid,0.0
O/E -R.popliteal pulse present,0.0
Pitting oedema,0.0
Urgent home visit,0.0
Memory: Countdown 20-1 errors:,0.0
Express consent for core Summary Care Record dataset upload,0.0
Acquired clavicle deformity,0.0
Xylocaine 2% with Adrenaline 100micrograms/20ml (1 in 200...,0.0
Personal care plan completed,0.0
Language spoken,0.0
Verapamil 240mg modified-release tablets (Kent Pharmaceut...,0.0
Laboratory result,0.0
Ibandronic acid 150mg tablets,0.0
Refer to optician,0.0
Micralax Micro-enema 5ml (Focus Pharmaceuticals Ltd),0.0
Verbal invite to screening,0.0
"InVita D3 50,000units/1ml oral solution (Consilient Health Ltd)",0.0
MSG:Gastroenterological referral,0.0
Hypoglycaemia unspecified,0.0
Irish - ethnic category 2001 census,0.0
Total time smoked,0.0
Desmopressin 10micrograms/dose nasal spray,0.0
Medication given,0.0
Chronic kidney disease monitoring third letter,0.0
MRI of knee,0.0
Impingement syndrome of shoulder,0.0
Physical disability,0.0
111 contact disposition to general practitioner,0.0
Calcium lactate 300mg tablets,0.0
Preferred place of death: discussed with family,0.0
Glucophage 500mg tablets (Merck Serono Ltd),0.0
O/E - L.femoral pulse present,0.0
[D]Impaired fasting glucose,0.0
10g monofilament sensation R foot abnormal,0.0
Carmellose 1% eye drops 0.4ml unit dose preservative free,0.0
Bloating symptom,0.0
DuoDERM Extra Thin dressing 7.5cm x 7.5cm square (ConvaTe...,0.0
Laceration - leg,0.0
Ambulance request for patient,0.0
Pneumococcal vaccination administration,0.0
Ultrasound scan of upper abdomen,0.0
Shave excision of lesion of skin NEC,0.0
Oxybutynin 3.9mg/24hours transdermal patches,0.0
Rheumatology disorder annual review,0.0
Breast neoplasm screen normal,0.0
MRC Breathlessness Scale: grade 4,0.0
Referral to stop-smoking clinic,0.0
Codeine 30mg tablets,0.0
Rupture subscapularis tendon,0.0
O/E - diabetic maculopathy absent both eyes,0.0
Insulatard Penfill 100units/ml suspension for injection 3...,0.0
Lives in care home,0.0
Qvar 50 Autohaler (Teva UK Ltd),0.0
O/E - waxy ear discharge,0.0
Discharged from services,0.0
Rizatriptan 10mg oral lyophilisates sugar free,0.0
Under care of district nurse,0.0
Aching pain,0.0
Tonsillectomy,0.0
Ethnic category not stated - 2001 census,0.0
Ventricular ectopic beats,0.0
Vaginal dryness,0.0
Injection of steroid into shoulder joint,0.0
Acute pyelonephritis,0.0
MSG:Chronic interstitial cystitis,0.0
Renal ultrasound,0.0
Beclometasone 100micrograms/dose breath actuated inhaler CFC free,0.0
Bone density scan,0.0
Supralip 160mg tablets (Mylan Ltd),0.0
Heparinoid 0.3% cream,0.0
Drug dosage altered,0.0
Simpla S5 drainable night drainage bag 346145 2litre (Coloplast Ltd),0.0
Viazem XL 240mg capsules (Thornton & Ross Ltd),0.0
O/E - no retinopathy,0.0
Vildagliptin 50mg tablets,0.0
C/O: itching,0.0
Verapamil 120mg tablets,0.0
NHS 111 report received,0.0
Chronic obstructive pulmonary disease disturbs sleep,0.0
O/E -L.popliteal pulse present,0.0
O/E - painful arc,0.0
Patient advised re OTC medicat,0.0
[RFC] Travel advice,0.0
[D]Anterior chest wall pain,0.0
Shoulder arthritis NOS,0.0
Premique Low Dose 0.3mg/1.5mg modified-release tablets (Pfizer Ltd),0.0
MSG:Dysphagia,0.0
Sodium valproate 200mg gastro-resistant tablets,0.0
Lisinopril 10mg / Hydrochlorothiazide 12.5mg tablets,0.0
Adverse reaction to Co-Amilofruse,0.0
Meibomian cyst infected,0.0
Hiatus hernia,0.0
Melolin dressing 20cm x 10cm (Smith & Nephew Healthcare Ltd),0.0
Obtaining consent,0.0
Seen in plastic surgery clinic,0.0
Comment note,0.0
Betamethasone valerate 0.1% lotion,0.0
Diclofenac sodium 3% gel,0.0
Epilim 500 gastro-resistant tablets (Sanofi),0.0
Beer drinker,0.0
Carer - mobile telephone number,0.0
Peppermint oil 0.2ml gastro-resistant modified-release ca...,0.0
Dressing of skin or wound,0.0
Aquamax cream (Intrapharm Laboratories Ltd),0.0
Breathless - mild exertion,0.0
Easyhaler Salbutamol sulfate 100micrograms/dose dry powder inhaler (Orion Pharma (UK) Ltd),0.0
1 to 12 seizures a year,0.0
Medication optimisation,0.0
Midodrine 5mg tablets,0.0
"SenSura Soft Seal Multichamber convex urostomy bag, maxi 11815 Cut to fit 15mm-43mm Clear (Coloplast Ltd)",0.0
Picato 150micrograms/g gel (LEO Pharma),0.0
Hair loss,0.0
Liquid paraffin light 85.09% bath oil,0.0
Main spoken language Shona,0.0
"Welland FreeStyle Vie flushable colostomy bag with Dual Carb filter, large PFL519 19mm Beige (Welland Medical Ltd)",0.0
Propranolol 80mg tablets,0.0
Acquired unequal leg length,0.0
Ear examination - normal,0.0
Hypercholesterolaemia,0.0
Bronchiectasis,0.0
FH: Cholesterol high,0.0
Colonoscopic polypectomy,0.0
O/E - vibration sense absent,0.0
Loss of hypoglycaemic warning,0.0
Ocular hypertension,0.0
Exercise physically impossible,0.0
[D]Breast imaging abnormal,0.0
Adverse reaction to Co-Codamol 8/500,0.0
Fluticasone furoate 184micrograms/dose / Vilanterol 22micrograms/dose dry powder inhaler,0.0
"Osteoarthritis NOS, of hip",0.0
Butec 20micrograms/hour transdermal patches (Qdem Pharmac...,0.0
Under the care of community palliative care team,0.0
Emergency contact details,0.0
Doxadura 4mg tablets (Discovery Pharmaceuticals),0.0
Urology self-referral,0.0
Irritable bowel syndrome,0.0
Referral to G.P.,0.0
Generalised osteoarthritis - OA,0.0
Incontinent of faeces symptom,0.0
Hip osteoarthitis NOS,0.0
Wheezing,0.0
Dermovate 0.05% cream (GlaxoSmithKline UK Ltd),0.0
Colecalciferol 400unit / Calcium carbonate 1.5g tablets,0.0
Lodine SR 600mg tablets (Almirall Ltd),0.0
QRISK cardiovascular disease 10 year risk score,0.0
Carer of person with dementia,0.0
Fluticasone furoate 92micrograms/dose / Vilanterol 22micrograms/dose dry powder inhaler,0.0
Memory function normal,0.0
Naftidrofuryl 100mg capsules,0.0
O/E - pulse rhythm regular,-0.0008673023307423089
Under care of chiropodist,-0.002219298300037642
Co-beneldopa 12.5mg/50mg dispersible tablets sugar free,-0.0023052763693177172
Nicorandil 10mg tablets,-0.002537783951531425
Relvar Ellipta 92micrograms/dose / 22micrograms/dose dry ...,-0.0032031583359439786
Discharged from accident and emergency,-0.004307787533193941
Self-referral to accident and emergency department,-0.004307787533193941
Clinical chronic obstructive pulmonary disease questionnaire,-0.0048463870833720946
Procyclidine 5mg tablets,-0.005119909723515059
Medication commenced,-0.00630296210583689
Chlorhexidine gluconate 0.2% mouthwash,-0.006584882762746491
Metformin 750mg modified-release tablets,-0.006603703347967449
Meloxicam 7.5mg tablets,-0.007593295993330695
Nortriptyline 25mg tablets,-0.0077964027689680915
Ivabradine 5mg tablets,-0.008774477762294619
NHS Diabetes Prevention Programme completed,-0.009359876729064798
Impaired glucose regulation monitoring invitation 1st letter,-0.009359876729064798
Ventolin 100micrograms/dose Evohaler (GlaxoSmithKline UK ...,-0.010096987996266238
Standing diastolic blood pressure,-0.011209045747459291
Standing systolic blood pressure,-0.011209045747459291
Asthma causes daytime symptoms 1 to 2 times per month,-0.012159161930043016
Influenza vaccination invitation short message service text message sent,-0.01299136999335948
Influenza vaccination invitation 1st SMS text message sent,-0.01299136999335948
Hospital admission note,-0.013044654500403072
Matrifen 75micrograms/hour transdermal patches (Teva UK Ltd),-0.013703190417894029
Acute bronchitis,-0.014084245530692353
Metformin 500mg tablets,-0.014268513452818099
Calcichew D3 1000mg/800unit Once Daily chewable tablets (...,-0.01500653685706025
Stage 1 hypertension,-0.0162863463177378
Inter risk health ass overwt ob gen adv hlthy wgt lifestyle,-0.017893598542256983
Floaters seen,-0.017893598542256983
No incoordination,-0.0203632947762757
Priority cancer referral,-0.020919928885112737
Betnovate 0.1% cream (GlaxoSmithKline UK Ltd),-0.020936440427463232
X-ray report received,-0.021128577436225766
Propranolol 80mg modified-release capsules,-0.02118759721755281
Insertion of gonadorelin analogue implant,-0.02201257856559539
Discharge summary,-0.02212420670551496
Juvela gluten free part baked white bread rolls (Hero UK Ltd),-0.02235507619783287
High risk drug monitoring,-0.02256744063832361
Diabetic annual review,-0.022592311213316757
Patient advised re exercise,-0.023021262974405515
Alendronic acid 70mg / Colecalciferol 70microgram tablets,-0.023332508625993974
Diclofenac 1.16% gel,-0.02432417431242362
Step down change in asthma management plan,-0.025022525284599598
Asthma follow-up,-0.025022525284599598
Resp. treatment changed,-0.025022525284599598
Weight management programme offered,-0.025022525284599598
Asthma limits activities 1 to 2 times per week,-0.025022525284599598
Hospital inpatient,-0.026364374593450368
Moderate drinker,-0.026393816221394167
Patient offered diabetes structured education programme,-0.026600160696593905
Seasonal influenza vaccination,-0.027353331336495645
TrueTrack System testing strips (Nipro Diagnostics (UK) Ltd),-0.027622607814204805
Seen in diabetic foot clinic,-0.027622607814204805
Adalat LA 60 tablets (Bayer Plc),-0.02813770298765239
Depression screening using questions,-0.02850302562628171
Lymecycline 408mg capsules,-0.028765484150838766
Amitriptyline 10mg tablets,-0.028970221390130946
Estriol 0.01% cream with applicator,-0.029297617746572996
Vitamin deficiencies,-0.029297617746572996
Mucodyne 250mg/5ml syrup (Sanofi),-0.030117074380412782
Sodium chloride 0.9% nebuliser liquid 2.5ml unit dose vials,-0.030117074380412782
Venaxx XL 150mg capsules (AMCo),-0.030117074380412782
Chlorpromazine 25mg tablets,-0.030117074380412782
Buspirone 10mg tablets,-0.030117074380412782
Seen in fast track suspected colorectal cancer clinic,-0.03027849438633796
Fast track referral for suspected colorectal cancer,-0.03027849438633796
Naproxen 500mg gastro-resistant tablets,-0.03090696204831822
Frequency of micturition,-0.031821532776159296
Sylk vaginal moisturiser (Sylk Ltd),-0.031821532776159296
Third party encounter,-0.034899258753550294
Mirtazapine 15mg orodispersible tablets,-0.035495037553274
Nutilis Complete Stage 1 liquid (Flavour Not Specified),-0.035495037553274
Rivastigmine 4.6mg/24hours transdermal patches,-0.035495037553274
Influenza vaccination first telephone invitation,-0.037118691527469716
Lisinopril 20mg tablets,-0.037351021507187276
Medication reconciliation,-0.03923204616927245
Decompression of spine NOS,-0.039402041316955905
Medication review,-0.03961010528175768
Fast track referral for suspected lung cancer,-0.04156165281358791
"Typhoid vaccine (live, oral, strain ty21a) gastro-resista...",-0.04156165281358791
"Hepatitis A vaccine (inactivated, adsorbed) emulsion for ...",-0.04156165281358791
Suspected malignancy,-0.04156165281358791
"Hepatitis A vaccine (inactivated, adsorbed) emulsion for injection 0.5ml pre-filled syringes",-0.04156165281358791
"Typhoid vaccine (live, oral, strain ty21a) gastro-resistant capsules",-0.04156165281358791
Olanzapine 2.5mg tablets,-0.042293061588972704
Lofepramine 70mg tablets,-0.042293061588972704
Over 75 health check,-0.043251725339134184
Clopidogrel 75mg tablets,-0.043860627030259725
Shortness of breath symptom,-0.045623041704179745
Seen in physiotherapy department,-0.04711966532565595
Diet - patient initiated,-0.04712909269850413
Asthma sometimes restricts exercise,-0.04764833911492744
Eye symptoms,-0.04767196121583828
Refer to orthoptist,-0.04818363126828731
Health education offered,-0.04853921282613485
Had a chat to patient,-0.04965538141839643
Fast track referral for suspected skin cancer,-0.05012706245496261
Referral to other doctor,-0.05012706245496261
Efudix 5% cream (Meda Pharmaceuticals Ltd),-0.050651107484897095
Simpla S2 non-drainable night drainage bag 320902 2litre ...,-0.050974718424056875
Anusol ointment (McNeil Products Ltd),-0.05158382984628777
Fibromyalgia,-0.05158382984628777
Anusol HC suppositories (McNeil Products Ltd),-0.05158382984628777
Anusol ointment (Church & Dwight UK Ltd),-0.05158382984628777
Calcichew D3 chewable tablets (Forum Health Products Ltd),-0.05158382984628777
Calcichew D3 chewable tablets (Takeda UK Ltd),-0.05158382984628777
External thrombosed haemorrhoids,-0.05158382984628777
Emergency appointment,-0.0519302355448088
Abdominal pain,-0.05195596846465511
Lives with relatives,-0.0520412644823801
Pt advised re low fat diet,-0.05455805412283943
Asthma self-management plan agreed,-0.055319472824484434
Levetiracetam 500mg tablets,-0.05583821639423898
Chest clear,-0.056186619887215516
Nitrofurantoin 100mg capsules,-0.05717049394820661
Lives alone,-0.05847848149370999
Lisinopril 10mg tablets,-0.060124860263264246
Sitagliptin 100mg tablets,-0.060990393153031675
Letter encounter,-0.06126046043941835
Sigmoidoscopy NEC,-0.06272453043244995
Current smoker annual review,-0.06446114287268556
Admission to hospital,-0.06460983168277071
Not for resuscitation,-0.06460983168277071
Preferred place of care - residential home,-0.06460983168277071
Under care of GP,-0.06460983168277071
Palliative care,-0.06460983168277071
Resuscitation discussed with carer,-0.06460983168277071
Medication started,-0.06460983168277071
Dementia care plan reviewed,-0.06460983168277071
Has end of life advance care plan,-0.06460983168277071
Preferred place of death: care home,-0.06460983168277079
Actinic keratosis,-0.06660713105503172
Febuxostat 80mg tablets,-0.06794351120379662
Acute Appendicitis,-0.06797154287243028
Cough,-0.06815325602708455
Intramuscular injection of vitamin B12,-0.06920665141567106
Home visit,-0.07002186979869651
Chronic dis care arrangmnt NOS,-0.07112936760815158
Asthma causing night waking,-0.07242645628309077
Wants to lose weight,-0.07242645628309077
Referral to spinal surgeon,-0.07253800468832879
Injection of steroid into hip joint,-0.07349725435914697
Low mood,-0.07459487281729033
Isosorbide mononitrate 20mg tablets,-0.07630225650150724
Osteophyte,-0.07643559929954433
Follow up visit,-0.07643559929954433
Lisinopril 2.5mg tablets,-0.07742745292721231
Secondary malignant neoplasm of lung,-0.07760602299084593
Secondary malignant neoplasm of liver,-0.07760602299084593
Referral Message Digest,-0.0776212843694366
Injection of therapeutic substance into joint,-0.07824186545609524
Calcium carbonate 1.25g chewable tablets sugar free,-0.07844688033227191
Lamotrigine 100mg tablets,-0.07871464988713206
GPPAQ hours in last week spent in physical exercise - none,-0.07897747225600793
GPPAQ usual level of walking pace - slow,-0.07897747225600793
Nitromin 400micrograms/dose pump sublingual spray (Teva U...,-0.07923599633970273
Nitromin 400micrograms/dose pump sublingual spray (Teva UK Ltd),-0.07923599633970273
Acidex liquid peppermint (Pinewood Healthcare),-0.07923599633970273
Mucogel oral suspension (Chemidex Pharma Ltd),-0.07927092839121869
GPPAQ hrs in last wk spent on house work/child care-3hrs or more,-0.08021361869010624
Cancer screening leaflet given,-0.08040555684130057
Citalopram 20mg tablets,-0.08098643692867019
Dermol 500 lotion (Dermal Laboratories Ltd),-0.08119270233999154
Valsartan 80mg capsules,-0.0816700123498535
Tenoretic 100mg/25mg tablets (AstraZeneca UK Ltd),-0.08177729854722462
Rosuvastatin 20mg tablets,-0.08177729854722462
C/O: a rash,-0.08208968073869582
[X]Osteopenia,-0.08321541106490782
Screening status,-0.08464423490740491
Lifestyle advice regarding alcohol,-0.08487349295697519
Mood swings,-0.0849305520839939
Bisoprolol 3.75mg tablets,-0.08622682021567452
NovoRapid Penfill 100units/ml solution for injection 3ml ...,-0.08624127416987679
Lantus 100units/ml solution for injection 3ml pre-filled ...,-0.08624127416987679
No response to bowel cancer screening programme invitation,-0.08896068615379105
Lichen sclerosus et atrophicus,-0.08937773335139054
Solpadol 30mg/500mg effervescent tablets (Sanofi),-0.09107633895889236
Malignant neoplasm of female breast,-0.09129849168367075
Imdur 60mg modified-release tablets (AstraZeneca UK Ltd),-0.09469675396293206
Seborrhoeic dermatitis,-0.09556256192349503
Tinea,-0.09844933238913632
Plain wart,-0.09844933238913632
Benign paroxysmal positional vertigo or nystagmus,-0.09844933238913632
Mebeverine 135mg tablets,-0.0995006720072178
Ankylosing spondylitis,-0.10186487497904917
Ketoprofen 200mg modified-release capsules,-0.10241180691954199
Ibuprofen 400mg tablets,-0.1027168632994111
Methylprednisolone acetate 40mg/1ml suspension for injection vials,-0.10303547022283122
Prim revers polarity total prosth replac shoulder joint NEC,-0.10309950673594219
Sofradex ear/eye drops (Sanofi),-0.10309950673594219
Asthma control step 1,-0.10317193375816239
Depo-Medrone with Lidocaine suspension for injection 1ml vials (Pfizer Ltd),-0.10377860596743949
Difflam 0.15% spray (Meda Pharmaceuticals Ltd),-0.10484540511407292
Diabetes UK diabetes risk score,-0.10484540511407292
At risk of diabetes mellitus,-0.10484540511407292
Phenytoin sodium 50mg capsules (Flynn Pharma Ltd),-0.10540754451613163
Advice given about weight management,-0.1055869967149643
Depo-Medrone with Lidocaine suspension for injection 1ml ...,-0.10669912466963603
Shoulder tendonitis,-0.10669912466963603
ECG sinus rhythm,-0.10960902082532173
Promazine 25mg/5ml oral solution,-0.10980004055322357
Budesonide 400micrograms/dose / Formoterol 12micrograms/d...,-0.10985698594940652
Allevyn Adhesive dressing 10cm x 10cm square (Smith & Nep...,-0.10985698594940652
Cavilon No Sting barrier film foam 3ml applicator 3345P (...,-0.10985698594940652
Cellulitis NOS,-0.11011738058841614
Computed tomography angiography of coronary arteries,-0.11088119525376519
[D]Non-cardiac chest pain,-0.11088119525376519
Fybogel Hi-Fibre Orange 3.5g effervescent granules sachet...,-0.11096006982638063
Administration NOS,-0.11309178854513063
Unstable angina,-0.11443851000023297
Capsaicin 0.025% cream,-0.1162738301007551
History / symptoms,-0.11784752960949638
Bezafibrate 400mg modified-release tablets,-0.11855352536270791
Imipramine 25mg tablets,-0.11901574494883212
Adipine MR 20 tablets (Chiesi Ltd),-0.11901574494883212
Medication monitoring administration,-0.11909123213353867
GlucoMen Visio testing strips (A. Menarini Diagnostics Ltd),-0.11944667685536688
Cilostazol 100mg tablets,-0.11944667685536688
NovoFine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/31gauge (Novo Nordisk Ltd),-0.11944667685536688
Sharpsguard disposal unit Orange (Daniels Healthcare Ltd),-0.11944667685536688
Humulin I 100units/ml suspension for injection 3ml cartridges (Eli Lilly and Company Ltd),-0.11944667685536688
Encounter administration,-0.11995911308919127
Seen in haematology clinic,-0.12165157908930535
"MSG:Refer, diabetic liaison nurse",-0.1222690304387568
Prescription collected by family member,-0.1224776843266817
Methotrexate 10mg tablets,-0.12339704863054668
GPPAQ hrs in last week spent walking-1hr but less than 3hrs,-0.12425187563772255
GPPAQ usual level of walking pace - steady,-0.12425187563772255
Informing patient of named accountable general practitioner,-0.12498673829770013
Chronic duodenal ulcer with haemorrhage,-0.12500611243587315
Kenalog Intra-articular / Intramuscular 40mg/1ml suspensi...,-0.12500611243587315
Mirtazapine 45mg tablets,-0.12656861825242255
Gaviscon Double Action Liquid peppermint (Reckitt Benckis...,-0.1276079983177293
Result,-0.12788105714818443
Left Sensation,-0.1281642727647535
Lamotrigine 25mg tablets,-0.1287897117557556
Dihydrocodeine 30mg tablets,-0.12888796956185433
Minor surgery done - excision,-0.1289990692118037
[X] Horners syndrome,-0.1294805800088511
Renal colic - acute,-0.12968171973567044
O/E - cataract present,-0.1300758187196094
Planned telephone contact,-0.13149261344398389
Discharge from intermediate care,-0.1323085773201856
Anxiety with depression,-0.13339370193392194
Anusol HC ointment (McNeil Products Ltd),-0.13360663869742678
CAT scan - brain,-0.13619780173864046
Glimepiride 3mg tablets,-0.13658070207102202
[D]Respiratory arrest,-0.13735736226640957
Gastroscopy normal,-0.13735736226640957
In-patient stay 2 days,-0.13735736226640957
Angiogram,-0.13735736226640957
Pulmonary oedema - acute,-0.13735736226640957
Gastroduodenectomy,-0.13735736226640957
Promethazine hydrochloride 10mg tablets,-0.13742689713016884
Nifedipine 10mg capsules,-0.13761110090020656
Quetiapine 200mg tablets,-0.1379460701296874
Depakote 500mg gastro-resistant tablets (Sanofi),-0.1379460701296874
Venlalic XL 225mg tablets (DB Ashbourne Ltd),-0.1379460701296874
Community acquired pneumonia,-0.1392463409310869
Viscotears 2mg/g liquid gel (Alcon Laboratories (UK) Ltd),-0.13945839418084446
Unilet ComforTouch lancets 0.375mm/28gauge (Owen Mumford ...,-0.13945839418084446
Referral letter status,-0.13945839418084446
Movelat gel (Genus Pharmaceuticals Ltd),-0.13945839418084446
Glyceryl trinitrate 400micrograms/dose pump sublingual spray,-0.1394583941808445
Lyrica 300mg capsules (Pfizer Ltd),-0.14036979655283754
Pholcodine 10mg/5ml linctus strong,-0.14115773798398504
Pneumococcal vaccination declined,-0.14243575144100862
Hyperthyroidism,-0.14253151898213653
U-S abdominal scan,-0.14253151898213653
Carbimazole 20mg tablets,-0.14253151898213653
Aortic aneurysm screening normal,-0.14277968493576398
Seen in breast clinic,-0.14320724014997488
Blood withdrawal,-0.143438556071822
Advice to start drug treatment,-0.14369523798726425
Failed encounter NOS,-0.14495874288654864
O/E - blood pressure reading,-0.14568186531646476
Health education - ear care,-0.1461828382582502
Chronic infective otitis externa NOS,-0.1461828382582502
Fostair NEXThaler 100micrograms/dose / 6micrograms/dose d...,-0.1461828382582502
Naproxen 500mg tablets,-0.1474642777914953
Referral for bone density scan,-0.14795020105432138
H/O: angina pectoris,-0.14795020105432138
Choice appointment letter sent,-0.14795020105432138
Epigastric pain,-0.14795020105432138
Aortic stenosis,-0.14795020105432138
Impaired fasting glycaemia,-0.14856966012896372
Power of attorney,-0.1488735703910706
Epilim 200 gastro-resistant tablets (Sanofi),-0.14917989181990116
Fluocinolone acetonide 0.025% gel,-0.14917989181990116
Mentally alert,-0.14931007754342987
Preferred place of care - home,-0.14931007754342987
Preferred method of communication: speech,-0.14931007754342987
Resuscitation discussed with patient,-0.14931007754342987
Preferred place of care - discussed with patient,-0.14931007754342987
Personal care plan offered,-0.14931007754342987
Right sided CVA,-0.14931007754342987
For resuscitation,-0.14931007754342987
Cetraben cream (Thornton & Ross Ltd),-0.14995508670963364
H/O: colitis,-0.15067716998329586
Advice about side effects of treatment,-0.15067716998329586
Chronic kidney disease stage 3,-0.15087739282894752
Canagliflozin 100mg tablets,-0.15090506473912643
