,importance
CosmoCol Plain oral powder sachets (Stirling Anglian Pharmaceuticals Ltd),0.0
NiQuitin 21mg patches (Omega Pharma Ltd),0.0
Amorolfine 5% medicated nail lacquer,0.0
Gabapentin 400mg capsules,0.0
Chlorpromazine 25mg tablets,0.0
Chronic obstructive airways disease,0.0
"Osteoarthritis NOS, of hip",0.0
Juvela gluten free part baked white bread rolls (Hero UK Ltd),0.0
Erythromycin 250mg gastro-resistant tablets,0.0
GPPAQ hrs in last wk spent on house work/child care-3hrs or more,0.0
Test request : ESR,0.0
Otitis media NOS,0.0
Test request : Haemoglobin A1c,0.0
Co-tenidone 100mg/25mg tablets,0.0
DuoTrav 40micrograms/ml / 5mg/ml eye drops (Novartis Pharmaceuticals UK Ltd),0.0
Pregabalin 200mg capsules,0.0
Verapamil 40mg tablets,0.0
Genius gluten free brown bread sliced (Genius Foods Ltd),0.0
Plain wart,0.0
Hydromol Intensive 10% cream (Alliance Pharmaceuticals Ltd),0.0
Calcipotriol 50micrograms/ml scalp solution,0.0
Hydrocortisone 1% ointment,0.0
Fluticasone 50micrograms/dose / Salmeterol 25micrograms/dose inhaler CFC free,0.0
Adipine MR 20 tablets (Chiesi Ltd),0.0
Erythematous conditions,0.0
Imipramine 25mg tablets,0.0
Phlebitis and thrombophlebitis,0.0
Pholcodine 10mg/5ml linctus strong sugar free,0.0
Nicorandil 20mg tablets,0.0
Pethidine 50mg tablets,0.0
GIB - Gastrointestinal bleeding,0.0
Calcipotriol 50micrograms/g / Betamethasone dipropionate 500micrograms/g foam,0.0
Oxybutynin 3mg tablets,0.0
Priadel 400mg modified-release tablets (Sanofi),0.0
Test request : Fasting blood lipids,0.0
Empagliflozin 25mg tablets,0.0
Naprosyn EC 500mg tablets (Atnahs Pharma UK Ltd),0.0
Pregabalin 50mg capsules,0.0
Pulmonary oedema - acute,0.0
Adverse reaction to non steroidal anti inflammatory drugs,0.0
Tear-Lac Hypromellose 0.3% eye drops preservative free (S...,0.0
Verapamil 120mg tablets,0.0
Bouchards' nodes,0.0
[M]Squamous cell carcinoma NOS,0.0
Vision normal subjectively,0.0
Quetiapine 200mg tablets,0.0
Seasickness,0.0
Sodium valproate 500mg gastro-resistant tablets,0.0
Flu like illness,0.0
Fibromyalgia,0.0
Venaxx XL 150mg capsules (AMCo),0.0
Azithromycin 500mg tablets,0.0
Memory: Countdown 20-1 errors:,0.0
Speedicath catheter male 16Ch 28416 (Coloplast Ltd),0.0
Anusol HC suppositories (McNeil Products Ltd),0.0
Vesicare 10mg tablets (Astellas Pharma Ltd),0.0
Acute pyelonephritis,0.0
Ticagrelor 90mg tablets,0.0
MST Continus 60mg tablets (Napp Pharmaceuticals Ltd),0.0
Glucophage 500mg tablets (Merck Serono Ltd),0.0
Venlafaxine 37.5mg tablets,0.0
Persistent sinus bradycardia,0.0
Lodine SR 600mg tablets (Almirall Ltd),0.0
Activa class II below knee stocking circular knit standar...,0.0
Migraleve Pink tablets (McNeil Products Ltd),0.0
Kyphoscoliosis or scoliosis NOS,0.0
Allevyn Gentle Border dressing 7.5cm x 7.5cm (Smith & Nep...,0.0
"Typhoid vaccine (live, oral, strain ty21a) gastro-resista...",0.0
Enalapril 20mg / Hydrochlorothiazide 12.5mg tablets,0.0
Allevyn Adhesive dressing 7.5cm x 7.5cm square (Smith & Nephew Healthcare Ltd),0.0
Diclofenac sodium 3% gel,0.0
Tiotropium bromide 18microgram inhalation powder capsules with device,0.0
"SenSura Mio ileostomy bag with filter, maxi 10421 Cut to ...",0.0
Co-careldopa 25mg/100mg tablets,0.0
Clinitas 0.4% eye drops 0.5ml unit dose (Altacor Ltd),0.0
Pizotifen 1.5mg tablets,0.0
"[D]Nodule, subcutaneous",0.0
Candesartan 32mg tablets,0.0
Squamous cell carcinoma of skin NOS,0.0
Calcium lactate 300mg tablets,0.0
Tegretol 100mg tablets (Novartis Pharmaceuticals UK Ltd),0.0
Mucodyne 250mg/5ml syrup (Sanofi),0.0
Topiramate 50mg tablets,0.0
[D]Headache,0.0
Lichenoid keratosis,0.0
Viazem XL 240mg capsules (Thornton & Ross Ltd),0.0
Spiriva Respimat 2.5micrograms/dose solution for inhalati...,0.0
Vision adequate with aid,0.0
Pregabalin 300mg capsules,0.0
Fostair 200micrograms/dose / 6micrograms/dose inhaler (Ch...,0.0
Fluvoxamine 50mg tablets,0.0
Motifene 75mg modified-release capsules (Daiichi Sankyo UK Ltd),0.0
External thrombosed haemorrhoids,0.0
Rivaroxaban 15mg tablets,0.0
Prednisolone 20mg/application foam enema,0.0
Rizatriptan 10mg oral lyophilisates sugar free,0.0
GPPAQ hrs in last wk spent in physical exercise - 3hrs or more,0.0
Peppermint oil 0.2ml gastro-resistant capsules,0.0
Imiquimod 3.75% cream 250mg sachets,0.0
Eustachian tube dysfunction,0.0
Tolterodine 1mg tablets,0.0
Calcium carbonate 1.25g chewable tablets sugar free,0.0
Simple linctus sugar free,0.0
Olanzapine 2.5mg tablets,0.0
Vagisil 2% medicated cream (Combe International Ltd),0.0
Dexamethasone 500microgram tablets,0.0
NovaLife 1 colostomy bag midi 901-35 Cut to fit 35mm-55mm...,0.0
Trazodone 100mg capsules,0.0
CosmoCol Orange Flavour oral powder sachets (Stirling Ang...,0.0
NSTEMI,0.0
Adcal-D3 Dissolve 1500mg/400unit effervescent tablets (Ky...,0.0
Clotrimazole 2% cream,0.0
Erythromycin 250mg gastro-resistant capsules,0.0
Nebido 1000mg/4ml solution for injection ampoules (Bayer ...,0.0
Oilatum Junior bath additive (GlaxoSmithKline Consumer He...,0.0
Skin and subcutaneous tissue infections,0.0
Clopidogrel 75mg tablets,-0.002597787639647353
Pramipexole 2.1mg modified-release tablets,-0.002967279148500543
Longtec 5mg modified-release tablets (Qdem Pharmaceuticals Ltd),-0.002967279148500543
Longtec 10mg modified-release tablets (Qdem Pharmaceuticals Ltd),-0.002967279148500543
Diazepam 10mg tablets,-0.0038640632517560336
Ditropan 5mg tablets (Sanofi),-0.004226487111818167
Levothyroxine sodium 100microgram tablets,-0.0067941387414869325
OneTouch Comfort lancets 0.2mm/33gauge (LifeScan),-0.009074358043002724
Canagliflozin 100mg tablets,-0.009074358043002724
Amiodarone 200mg tablets,-0.009248469199768858
Prednisolone 5mg soluble tablets,-0.009248469199768858
Enalapril 5mg tablets,-0.00949026494388061
Promazine 25mg/5ml oral solution,-0.016710959563827565
Metformin 850mg tablets,-0.018923222955482433
Dabigatran etexilate 150mg capsules,-0.019057494227517416
OxyContin 20mg modified-release tablets (Napp Pharmaceuti...,-0.019250129534042447
Pathological fracture due to metastatic bone disease,-0.019250129534042447
DuoTrav 40micrograms/ml / 5mg/ml eye drops (Alcon Laborat...,-0.021754356882012438
Vitamin B compound strong tablets,-0.02249088579489486
Tramadol 50mg capsules,-0.024062391163458208
Anoro Ellipta 55micrograms/dose / 22micrograms/dose dry p...,-0.024502092747200832
Ketoprofen 2.5% gel,-0.025461709813177857
Dansac EasiSpray adhesive remover 083-01 (Dansac Ltd),-0.025477896353480474
"Option colostomy bag with filter, plus 0420K Starter hole...",-0.025477896353480474
Capsaicin 0.025% cream,-0.027443661425518892
Azithromycin 250mg capsules,-0.0301917067999039
Bronchiectasis,-0.0301917067999039
Fluticasone furoate 184micrograms/dose / Vilanterol 22micrograms/dose dry powder inhaler,-0.0301917067999039
Sertraline 100mg tablets,-0.030423905865123668
Acute Appendicitis,-0.03172519111011334
Sitagliptin 50mg tablets,-0.03490564575750203
"Calci-D 1000mg/1,000unit chewable tablets (Consilient Health Ltd)",-0.03662655661791744
Atenolol 50mg tablets,-0.036976408513893944
Alverine 60mg capsules,-0.0378586872834919
Doublebase gel (Dermal Laboratories Ltd),-0.03890605018115889
Quinine bisulfate 300mg tablets,-0.039126799228656584
MSG:Chronic interstitial cystitis,-0.03997462613198838
Blink Intensive Tears 0.2% eye drops (AMO UK Ltd),-0.041165852892327916
Dermol 600 bath emollient (Dermal Laboratories Ltd),-0.041165852892327916
Ferrous sulfate 200mg tablets,-0.04151465494209383
Ventolin 100micrograms/dose Evohaler (GlaxoSmithKline UK ...,-0.04191856685143164
Risperidone 2mg tablets,-0.045485634430818815
Duloxetine 30mg gastro-resistant capsules,-0.045485634430818815
Fybogel 3.5g effervescent granules sachets plain SF (Foru...,-0.04707957503844229
Relvar Ellipta 184micrograms/dose / 22micrograms/dose dry powder inhaler (GlaxoSmithKline UK Ltd),-0.049111661832753284
Tabphyn MR 400microgram capsules (Kyowa Kirin Ltd),-0.05090722950382032
Bisoprolol 3.75mg tablets,-0.05265348002979975
Retinal venous branch occlusion,-0.053270839921291384
Liquid Paraffin And Isopropyl Myristate Gel (Pump Dispenser) 15 % + 15 %,-0.053682224509937204
Epaderm cream (Molnlycke Health Care Ltd),-0.05441280395920245
Sofradex ear/eye drops (Sanofi),-0.05478671564802379
Ivabradine 5mg tablets,-0.05766268125547075
Aspirin 300mg gastro-resistant tablets,-0.058533592737244344
Clobetasol 0.05% scalp application,-0.05885714427761787
Cellulitis of leg,-0.05937024515278644
Movicol Chocolate oral powder 13.9g sachets (Norgine Phar...,-0.060674221091411074
Atropine 1% eye drops,-0.06106121106395235
Rosacea,-0.06307661269679316
Dermacool 1% cream (Pern Consumer Products Ltd),-0.06569630199991269
Clarithromycin 250mg/5ml oral suspension,-0.06569630199991269
Lyrica 150mg capsules (Pfizer Ltd),-0.06621741176655688
Olanzapine 5mg tablets,-0.06938552006680365
Tennis elbow,-0.06972729623221233
Memantine 20mg tablets,-0.06972729623221241
Ibugel Forte 10% gel (Dermal Laboratories Ltd),-0.06972729623221241
Aveeno bath oil (Johnson & Johnson Ltd),-0.0712480282210458
GPPAQ hours in last week spent cycling - none,-0.07199882724828327
Caverject 20microgram powder and solvent for solution for...,-0.07217053844125984
Moxonidine 200microgram tablets,-0.07260856486692302
AUDIT-C score-freq drunk 6+units (fem)/8+units (male) last yr,-0.07277673139988429
AUDIT-C score - units of alcohol drunk on a typical day,-0.07277673139988429
AUDIT-C score - frequency of drinking alcohol,-0.07277673139988429
Complan Shake oral powder 57g sachets (Flavour Not Specif...,-0.0749389292657203
Allergic rhinitis,-0.07519575307728918
Cialis 20mg tablets (Eli Lilly and Company Ltd),-0.07797953409232061
Invasive pulmonary aspergillosis,-0.07959002532957965
Dorzolamide 2% / Timolol 0.5% eye drops,-0.08295146217167315
Eplerenone 25mg tablets,-0.0848141265548813
Solpadol 30mg/500mg effervescent tablets (Sanofi),-0.0856193989499966
Fexofenadine 120mg tablets,-0.0864772783245728
Digoxin 250microgram tablets,-0.087449652287921
Qvar 100 inhaler (Teva UK Ltd),-0.08972330149171681
Candesartan 2mg tablets,-0.09195669669571682
Loperamide 2mg tablets,-0.09320472063254108
Adapt oval convex barrier ring 79601 22mm-38mm (Hollister...,-0.09320472063254108
Nova 1 Convex EasiFold ileostomy bag with filter 841-46 6...,-0.09320472063254108
Wax in ear,-0.09644438112152631
Brillant AquaFlate all silicone catheter female 18Ch DA21...,-0.09719946763847927
Doxazosin 4mg tablets,-0.10130167327170703
Estraderm MX 25 patches (Novartis Pharmaceuticals UK Ltd),-0.10165182634971051
"SunVit-D3 1,000unit tablets (SunVit-D3 Ltd)",-0.10334632263535622
Oxcarbazepine 300mg tablets,-0.10334632263535622
Aortic stenosis,-0.10450430081748374
Co-beneldopa 12.5mg/50mg dispersible tablets sugar free,-0.10568933911252805
Metformin 1g modified-release tablets,-0.10608620170422622
Betamethasone valerate 0.1% cream,-0.10689470963209002
Colchicine 500microgram tablets,-0.11099552472411478
Lercanidipine 20mg tablets,-0.11337819027987717
Zapain 30mg/500mg tablets (AMCo),-0.11366120220943726
Referral Message Digest,-0.11390534801012439
Nicotine 21mg/24hours transdermal patches,-0.11415001852210094
Adcal-D3 Lemon chewable tablets (ProStrakan Ltd),-0.11582215278050167
Clarithromycin 250mg tablets,-0.11663665457067607
Microscopic haematuria,-0.11683140568254353
Clotrimazole 500mg pessary and Clotrimazole 2% cream,-0.11683140568254353
2 week rule referral - urology,-0.11683140568254353
Adverse reaction to nitrofuantoin,-0.11683140568254353
Felodipine 10mg modified-release tablets,-0.11727950935279713
Phyllocontin Continus 225mg tablets (Napp Pharmaceuticals...,-0.11741874836279553
Tostran 2% gel (Kyowa Kirin Ltd),-0.12155575830977605
Simvador 10mg tablets (Discovery Pharmaceuticals),-0.1240355313325785
Amoxicillin 500mg capsules,-0.1268889558007822
Moxonidine 400microgram tablets,-0.12916642522714827
Hand pain,-0.13060776084242842
Calcichew D3 Forte chewable tablets (Forum Health Product...,-0.13188741578907637
Restandol 40mg Testocaps (Merck Sharp & Dohme Ltd),-0.13497871334899414
Unstable angina,-0.13669720978518785
Levothyroxine sodium 50microgram tablets,-0.13827316126570022
Coccygodynia,-0.13896246276061874
Hydrous ointment,-0.13896246276061874
Lacri-lube eye ointment (Allergan Ltd),-0.1392283877000109
Sumatriptan 100mg tablets,-0.13950019694086624
Liquid paraffin light 85.09% bath oil,-0.14019867452851253
Allopurinol 100mg tablets,-0.1411429542204381
Clonazepam 2mg tablets,-0.14169605068405922
Telmisartan 80mg tablets,-0.14169605068405922
Brava elastic tape 12070 (Coloplast Ltd),-0.14279218279850797
Acidex liquid peppermint (Pinewood Healthcare),-0.1441798650938782
Monomax XL 60mg tablets (Chiesi Ltd),-0.14514178849721018
Eprosartan 300mg tablets,-0.14813646181271903
Ramipril 5mg capsules,-0.15174667751640825
Osteophyte,-0.151755107610138
Ovestin 1mg cream (Aspen Pharma Trading Ltd),-0.15247073475456704
Adipine XL 60mg tablets (Chiesi Ltd),-0.15272520556307
Docusate 100mg capsules,-0.15608603701941393
Helicobacter pylori gastrointestinal tract infection,-0.15671783357190935
Atrial fibrillation,-0.15671783357190935
Glimepiride 3mg tablets,-0.1572341649357285
Trandolapril 2mg capsules,-0.1572341649357285
Zopiclone 3.75mg tablets,-0.16146760699824703
Latanoprost 50micrograms/ml eye drops,-0.1672385380059036
Alimemazine 10mg tablets,-0.1702695335493475
GPPAQ hrs in last wk spent gardening/DIY-some but less than 1hr,-0.1725713493444604
GPPAQ hrs in last week spent cycling - 1 hr but less than 3hrs,-0.1725713493444604
Losartan 25mg tablets,-0.17408687509320186
Chronic duodenal ulcer with haemorrhage,-0.17685244706078315
Kenalog Intra-articular / Intramuscular 40mg/1ml suspensi...,-0.17685244706078315
Shoulder tendonitis,-0.17695583206923018
Bimatoprost 300micrograms/ml eye drops,-0.1778331493052158
Systane Gel eye drops (Alcon Laboratories (UK) Ltd),-0.1783550967045524
Simvastatin 20mg tablets,-0.1791708631997157
Adcal-D3 Lemon chewable tablets (Kyowa Kirin Ltd),-0.18287904095253094
Seborrhoeic wart,-0.18301790566025644
Donepezil 10mg tablets,-0.1836432867421275
Liquifilm Tears 1.4% eye drops (Allergan Ltd),-0.18438420844957415
Co-beneldopa 12.5mg/50mg capsules,-0.1858614549836625
Salazopyrin 500mg tablets (Pfizer Ltd),-0.18594046918849194
Gaviscon Peppermint Liquid Relief (Reckitt Benckiser Heal...,-0.1864165247692015
Quetiapine 100mg tablets,-0.1865596221289999
Zopiclone 7.5mg tablets,-0.18705373544572268
Paroxetine 20mg tablets,-0.18829898195362804
Bisacodyl 5mg gastro-resistant tablets,-0.18920836539130614
[M]Linitis plastica,-0.19340601659901432
Domperidone 10mg tablets,-0.19340601659901432
Malignant neoplasm of body of stomach,-0.19340601659901432
Pioglitazone 45mg tablets,-0.19364287883330278
Carbomer '980' 0.2% eye drops,-0.19512294219354287
Spinal stenosis of unspecified region,-0.19603231248507122
Mometasone 0.1% scalp lotion,-0.19796363968110808
Peristeen anal irrigation system 29121 (Coloplast Ltd),-0.19796363968110808
Alfuzosin 2.5mg tablets,-0.19796363968110808
Creon 10000 gastro-resistant capsules (BGP Products Ltd),-0.19796363968110808
Dutasteride 500microgram capsules,-0.1979636396811082
Fostair 200micrograms/dose / 6micrograms/dose inhaler (Chiesi Ltd),-0.19877371084819795
Levothyroxine sodium 25microgram tablets,-0.20210447931784803
[X]Osteopenia,-0.20351225334353218
White soft paraffin 50% / Liquid paraffin 50% ointment,-0.20380318622728755
Mobile cassette (Roche Diabetes Care Ltd),-0.20419133069914508
Slo-Phyllin 125mg capsules (Merck Serono Ltd),-0.2053690355943397
Nutilis Complete Stage 1 liquid (Flavour Not Specified),-0.2061607081588296
Mirtazapine 15mg orodispersible tablets,-0.2061607081588296
Thiamine 50mg tablets,-0.20877379791084705
Budesonide 400micrograms/dose / Formoterol 12micrograms/d...,-0.2089144843771561
Allevyn Adhesive dressing 10cm x 10cm square (Smith & Nep...,-0.2089144843771561
Cavilon No Sting barrier film foam 3ml applicator 3345P (...,-0.2089144843771561
Seebri Breezhaler 44microgram inhalation powder capsules ...,-0.2089144843771562
TRUEplus lancets 0.36mm/28gauge (Nipro Diagnostics (UK) Ltd),-0.21034237671872708
Betamethasone valerate 0.025% ointment,-0.21350355809575583
Fluticasone 50micrograms/dose / Salmeterol 25micrograms/d...,-0.21386925280875285
Moxonidine 300microgram tablets,-0.21386925280875285
Airomir 100micrograms/dose Autohaler (Teva UK Ltd),-0.21390716132609056
Laxido Orange oral powder sachets sugar free (Galen Ltd),-0.2152239641281395
Kliofem tablets (Novo Nordisk Ltd),-0.21607742423584697
"Nystatin 100,000units/ml oral suspension",-0.2171750908000738
Dermovate 0.05% cream (GlaxoSmithKline UK Ltd),-0.21846429703768577
Elleste Solo 1mg tablets (Meda Pharmaceuticals Ltd),-0.21980907181294831
Polyvinyl alcohol 1.4% eye drops,-0.2213705373569146
Cinnarizine 15mg tablets,-0.2213705373569146
Oxybutynin 3.9mg/24hours transdermal patches,-0.2213705373569146
Sebco ointment (Derma UK Ltd),-0.22351978069115588
Irbesartan 75mg tablets,-0.22351978069115597
Paracetamol Caplets 500 mg,-0.22397919588614162
Depo-Medrone with Lidocaine suspension for injection 1ml ...,-0.22422556513930375
Apraclonidine 5mg/ml eye drops,-0.2260235631397842
Coracten XL 60mg capsules (UCB Pharma Ltd),-0.22636585118291963
Asacol 800mg MR gastro-resistant tablets (Warner Chilcott...,-0.22636585118291963
Diclofenac 1.16% gel,-0.22663535844451554
Other acute meniscus tear,-0.2292678712243618
Hay fever - pollens,-0.2300874077989148
Relvar Ellipta 184micrograms/dose / 22micrograms/dose dry...,-0.23408867847592757
Humulin I 100units/ml suspension for injection 3ml cartri...,-0.23665716738553866
Naproxen 250mg gastro-resistant tablets,-0.2371127243818858
Cyanocobalamin 50microgram tablets,-0.24377553503025573
Sinthrome 1mg tablets (Novartis Pharmaceuticals UK Ltd),-0.2440551599859951
GPPAQ not in employment,-0.24457017659274333
Rasagiline 1mg tablets,-0.2548946553495473
Pramipexole 1.05mg modified-release tablets,-0.2548946553495473
Dermol 200 shower emollient (Dermal Laboratories Ltd),-0.25595543628821715
Matrifen 25micrograms/hour transdermal patches (Teva UK Ltd),-0.25674310651939286
Azithromycin 250mg tablets,-0.25674310651939286
Xismox XL 60 tablets (Thornton & Ross Ltd),-0.25674310651939286
Bumetanide 5mg tablets,-0.25674310651939286
Oxerutins 250mg capsules,-0.25719894867321924
Serevent 25micrograms/dose Evohaler (GlaxoSmithKline UK Ltd),-0.25719894867321935
Eltroxin 50microgram tablets (AMCo),-0.2595850047889925
Vildagliptin 50mg / Metformin 1g tablets,-0.25969505856453295
Furosemide 20mg tablets,-0.2599169130506518
GPPAQ hours in last week spent in physical exercise - none,-0.263039092528272
Lyrica 300mg capsules (Pfizer Ltd),-0.2635949281662997
Chronic infective otitis externa NOS,-0.26439887706883414
Fostair NEXThaler 100micrograms/dose / 6micrograms/dose d...,-0.26439887706883414
Goserelin 10.8mg implant pre-filled syringes,-0.265961229702282
Colecalciferol 400unit / Calcium carbonate 1.5g tablets,-0.26785069297034003
Salamol 100micrograms/dose Easi-Breathe inhaler (Teva UK Ltd),-0.268069863748468
Amitriptyline 10mg tablets,-0.2687133988890502
Dermol 500 lotion (Dermal Laboratories Ltd),-0.26906938075882314
Hypromellose 1% eye drops,-0.27037683477760915
Zolpidem 5mg tablets,-0.2714570179728959
Seborrhoeic dermatitis,-0.27190478298980936
Lacidipine 4mg tablets,-0.2760329427554024
Macular cyst or hole,-0.27703754485668763
Clonazepam 500microgram tablets,-0.2811476073652478
Lamotrigine 100mg tablets,-0.2811476073652478
Perindopril erbumine 2mg tablets,-0.2811476073652479
GPPAQ hours in last week spent gardening/DIY - none,-0.2845557040230826
High blood pressure,-0.28740426521997087
Quinapril 40mg tablets,-0.28847094676151264
Cyproterone 50mg tablets,-0.28847094676151264
Azopt 10mg/ml eye drops (Alcon Laboratories (UK) Ltd),-0.29195931473923553
Lisinopril 10mg tablets,-0.2924431878240652
Nifedipress MR 20 tablets (Dexcel-Pharma Ltd),-0.29256877688633326
Nabumetone 500mg tablets,-0.29256877688633326
Quinapril 20mg tablets,-0.29258737678553526
Osteoarthritis and allied disorders,-0.29284555023474645
Alendronic acid 70mg / Colecalciferol 70microgram tablets,-0.2936162954351299
Difflam 0.15% spray (Meda Pharmaceuticals Ltd),-0.29365348788144874
Codeine 15mg/5ml linctus,-0.2947537647096121
Darifenacin 7.5mg modified-release tablets,-0.2947537647096122
"Pro D3 20,000unit capsules (Synergy Biologics Ltd)",-0.2958220274841157
Fybogel Orange 3.5g effervescent granules sachets SF (Rec...,-0.29634944569722865
Beclometasone 100micrograms/dose / Formoterol 6micrograms/dose inhaler CFC free,-0.30009380619955395
[D]Impaired glucose tolerance,-0.3006610219745125
Costochondritis NOS,-0.3006953082445541
Lyrica 25mg capsules (Pfizer Ltd),-0.3015121354278558
Phenoxymethylpenicillin 250mg tablets,-0.3015384020913108
"SenSura Mio ileostomy bag with filter, maxi 10424 40mm Neutral grey (Coloplast Ltd)",-0.3042412455988859
Levemir Penfill 100units/ml solution for injection 3ml cartridges (Novo Nordisk Ltd),-0.3042412455988859
Simvastatin 40mg tablets,-0.3043080529250721
Chest infection NOS,-0.30539216467448416
Simvador 20mg tablets (Discovery Pharmaceuticals),-0.30596955618568966
NovoRapid Penfill 100units/ml solution for injection 3ml ...,-0.31011870712331613
Glipizide 5mg tablets,-0.3104033899651524
Colecalciferol 400unit / Calcium carbonate 1.5g chewable ...,-0.3106418986316204
Co-careldopa 25mg/100mg modified-release tablets,-0.3106418986316204
Propranolol 160mg modified-release capsules,-0.31083465970937896
Nizoral 2% shampoo (Janssen-Cilag Ltd),-0.31096943297907687
Non-infective gastritis NOS,-0.31240182146366385
Gastrointestinal haemorrhage,-0.31240182146366385
Pneumonia or influenza NOS,-0.31240182146366385
Radiology referral,-0.31242470201511857
Tired all the time,-0.31242470201511857
Amias 32mg tablets (Takeda UK Ltd),-0.31247896215525306
Zanidip 20mg tablets (Recordati Pharmaceuticals Ltd),-0.31247896215525306
Frumil LS 20mg/2.5mg tablets (Sanofi),-0.31247896215525306
Fluocinolone acetonide 0.025% gel,-0.3165615343930554
Epilim 200 gastro-resistant tablets (Sanofi),-0.3165615343930554
Febuxostat 120mg tablets,-0.319784975060002
Lichen planus,-0.3219803684208752
Vitamin deficiencies,-0.32310322499972477
Nifedipine 10mg capsules,-0.32374302038949715
Pioglitazone 15mg tablets,-0.32376727440565867
Telmisartan 40mg tablets,-0.3247568989197994
Butec 10micrograms/hour transdermal patches (Qdem Pharmaceuticals Ltd),-0.32489238660273645
NovoFine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/31gauge (Novo Nordisk Ltd),-0.32530231687741373
Humulin I 100units/ml suspension for injection 3ml cartridges (Eli Lilly and Company Ltd),-0.32530231687741373
GlucoMen Visio testing strips (A. Menarini Diagnostics Ltd),-0.32530231687741373
Bendroflumethiazide 2.5mg tablets,-0.32903948811785766
Gabapentin 100mg capsules,-0.33237502402436814
Gabapentin 600mg tablets,-0.33677834931524564
Depakote 250mg gastro-resistant tablets (Sanofi),-0.3373011677851393
Salbutamol 100micrograms/dose inhaler CFC free,-0.33909391669856503
Perianal itch,-0.34026729975079795
Allopurinol 300mg tablets,-0.34089713231798946
Co-codamol 15mg/500mg tablets,-0.34333634345277203
Verapamil 80mg tablets,-0.343985751434985
Ramipril 5mg tablets,-0.34764380246203336
Indometacin 50mg capsules,-0.3515468381839435
Alcohol AUDIT score,-0.3521343144559018
Left sided cerebral infarction,-0.3521343144559018
"Closed fracture clavicle, shaft",-0.3521343144559018
Acute gingivitis,-0.3525655849134595
MSG:Finger pain,-0.3532736361914834
Ibuprofen 400mg tablets,-0.35626093738729736
Pholcodine 5mg/5ml linctus,-0.3569624587040439
Adverse reaction to penicillins,-0.3569624587040439
Olanzapine 10mg tablets,-0.3571661207008184
TRIMIPRAMINE 25mg tablets,-0.3571661207008184
Prochlorperazine 5mg tablets,-0.3574759750489749
Aspirin 75mg tablets,-0.3598824282038873
Nitrolingual 400micrograms/dose pump sublingual spray (Me...,-0.3602653652566462
Nitrolingual 400micrograms/dose pump sublingual spray (Merck Serono Ltd),-0.3602653652566462
Referral to cardiologist,-0.3602653652566462
Erectile dysfunction,-0.36439716686963586
NovaLife 1 ileostomy bag midi 923-10 Cut to fit 10mm-55mm/70mm Opaque (Dansac Ltd),-0.36439716686963586
Paracetamol 250mg/5ml oral suspension sugar free,-0.3651346815505257
Ramipril 2.5mg capsules,-0.3655044871711435
"Colecalciferol 3,200unit capsules",-0.36713351735776767
Ferrous fumarate 210mg tablets,-0.3672669322442832
Preferred method of contact: no preference,-0.36788980311579933
Flip-Flo sterile catheter valve BFF5 (Bard Ltd),-0.3694842218591492
Non-woven fabric swab 4ply non-sterile 10cm x 10cm,-0.37170724887362316
Hydroxychloroquine 200mg tablets,-0.3730684002932807
Maxitrol eye drops (Alcon Laboratories (UK) Ltd),-0.37306840029328076
Loperamide 2mg capsules,-0.3756118160200663
Lyrica 50mg capsules (Pfizer Ltd),-0.3758067584313052
Fluticasone Propionate Aqueous nasal spray 0.05 % (150 dose spray),-0.3771342652719147
Indometacin 25mg capsules,-0.37809074698934564
Duloxetine 40mg gastro-resistant capsules,-0.37809074698934564
Lumecare Hypromellose 0.3% eye drops 0.5ml unit dose (Med...,-0.3790781638279037
Irbesartan 150mg / Hydrochlorothiazide 12.5mg tablets,-0.3790781638279037
Gaviscon Advance oral suspension aniseed (Reckitt Benckis...,-0.37963051193071723
Omeprazole 10mg gastro-resistant capsules,-0.37963051193071723
Leukomed T dressing 8cm x 10cm (BSN medical Ltd),-0.3798663867171337
Hypoglycaemia unspecified,-0.3811453218022836
Insulatard Penfill 100units/ml suspension for injection 3...,-0.3811453218022836
CliniMed non-woven fabric swab 4ply non-sterile 10cm x 10cm 3900 (CliniMed Ltd),-0.3856607157227666
Cellulitis NOS,-0.38873451558460914
TRUEresult testing strips (Nipro Diagnostics (UK) Ltd),-0.3902196798452863
Epilim Chrono 500 tablets (Sanofi),-0.39046337839025336
Lamotrigine 25mg tablets,-0.39046337839025336
Ferrous fumarate 322mg tablets,-0.3921727282048092
Bisoprolol 2.5mg tablets,-0.39387898913984376
Hiatus hernia,-0.3963587285655575
Diclofenac 2.32% gel,-0.3979314243530274
Lumigan 100micrograms/ml eye drops (Allergan Ltd),-0.39826537912440063
Movicol Plain oral powder 13.7g sachets (Norgine Pharmace...,-0.40263914381201954
Generalised osteoarthritis - OA,-0.40326263409658036
Epaderm ointment (Molnlycke Health Care Ltd),-0.4040011343085843
Lisinopril 20mg / Hydrochlorothiazide 12.5mg tablets,-0.40854801348476366
Varenicline 1mg tablets and Varenicline 500microgram tablets,-0.410651614630381
Seretide 250 Accuhaler (GlaxoSmithKline UK Ltd),-0.4117767380564805
Malignant neoplasm of female breast,-0.41254760208810903
Mirtazapine 45mg tablets,-0.4135232596412638
Saxagliptin 5mg tablets,-0.413697373674069
Darifenacin 15mg modified-release tablets,-0.4139359076196527
