,importance
Appointment date,0.0
Serum SSA 52 (Ro) antibody concentration,0.0
Fluticasone propionate 500micrograms/dose dry powder inhaler,0.0
Informing relative of prognosis,0.0
MSG:Referral to cardiologist,0.0
Weight management service opportunity signposted,0.0
Neck sprain,0.0
"Result, lab.- general",0.0
Wants to lose weight,0.0
Vagisil 2% medicated cream (Combe International Ltd),0.0
Diclofenac sodium 100mg modified-release tablets,0.0
"Mitochondrial myopathy, not elsewhere classified",0.0
Geriatric annual health check,0.0
Refer to district nurse,0.0
Hibiscrub 4% solution (Molnlycke Health Care Ltd),0.0
Spondylosis NOS,0.0
MST Continus 60mg tablets (Napp Pharmaceuticals Ltd),0.0
Refer to community physiotherapist,0.0
Rizatriptan 10mg oral lyophilisates sugar free,0.0
Cefalexin 250mg tablets,0.0
"SenSura Soft Seal Multichamber convex urostomy bag, maxi ...",0.0
Referral to other doctor,0.0
Advice about foot care,0.0
Exception reporting: diabetes quality indicators,0.0
Ophthalmology referral,0.0
Stroke/transient ischaemic attack monitoring third letter,0.0
Excepted from stroke quality indicators: Informed dissent,0.0
Inter risk health ass overwt ob gen adv hlthy wgt lifestyle,0.0
Body mass index 30+ - obesity,0.0
Screening,0.0
Bladder: incontinent,0.0
Chronic renal impairment,0.0
FH: MI- Myocardial infarct <60,0.0
GIB - Gastrointestinal bleeding,0.0
Osteoarthritis NOS,0.0
Religion,0.0
Pentasa 2g modified-release granules sachets (Ferring Pha...,0.0
Ranitidine 150mg tablets,0.0
Biceps tendinitis,0.0
[D] Urgency of micturition,0.0
Sirdupla 25micrograms/dose / 125micrograms/dose inhaler (...,0.0
Hypertension 9 month review,0.0
Cellulitis and abscess of finger,0.0
Efcortesol 100mg/1ml solution for injection ampoules (AMCo),0.0
Main spoken language Urdu,0.0
Glimepiride 3mg tablets,0.0
Erythromycin 250mg gastro-resistant tablets,0.0
O/E - Left retina normal,0.0
Calcipotriol 50micrograms/g / Betamethasone dipropionate 500micrograms/g foam,0.0
O/E - left eye background diabetic retinopathy,0.0
Boil NOS,0.0
Folliculitis,0.0
Topiramate 50mg tablets,0.0
Patient recall admin. NOS,0.0
Calcichew D3 chewable tablets (Forum Health Products Ltd),0.0
Phacoemulsification lens insertion prosthetic replacement,0.0
Leg ulcer NOS,0.0
Rheumatoid factor,0.0
Chronic obstructive pulmonary disease monitor phone invite,0.0
ENT examination - general,0.0
Seen by stoma nurse,0.0
24 hour urine calcium output,0.0
MSG:Referral to haematologist,0.0
Did not attend bowel cancer screening,0.0
Caverject 20microgram powder and solvent for solution for...,0.0
Sodium clodronate 800mg tablets,0.0
Chaperone present,0.0
Diabetic diet - good compliance,0.0
Anxiety state NOS,0.0
Low risk of falls,0.0
Immunology,0.0
Police report received - no action required,0.0
Private referral,0.0
Under the care of community palliative care team,0.0
O/E - Left posterior tibial pulse normal,0.0
Vesicare 10mg tablets (Astellas Pharma Ltd),0.0
Advice to GP to start patient medication,0.0
Serum SSA 60 (Ro) antibody concentration,0.0
Clobetasone 0.05% ointment,0.0
"Closed fracture clavicle, shaft",0.0
Expedite appointment,0.0
Lichenoid keratosis,0.0
Brava elastic tape 12070 (Coloplast Ltd),0.0
Pregabalin 50mg capsules,0.0
Kyphoscoliosis or scoliosis NOS,0.0
Almotriptan 12.5mg tablets,0.0
CKD with GFR category G3a & albuminuria category A3,0.0
Lofepramine 70mg tablets,0.0
Verbal consent for examination,0.0
Expected FVC,0.0
Outbound referral,0.0
Fluticasone furoate 92micrograms/dose / Vilanterol 22micrograms/dose dry powder inhaler,0.0
Hip circumference,0.0
Insulatard InnoLet 100units/ml suspension for injection 3ml pre-filled pen (Novo Nordisk Ltd),0.0
Review of supportive care plan,0.0
Flucloxacillin 250mg capsules,0.0
[RFC] Travel advice,0.0
Seen in dietician clinic,0.0
Miconazole 2% cream,0.0
Oxybutynin 5mg tablets,0.0
Corns,0.0
Drug dosage altered,0.0
Excepted from diabetes quality indicators: Informed dissent,0.0
NHS Direct report,0.0
Promazine 50mg/5ml oral solution,0.0
Medication monitoring,0.0
Orlistat 120mg capsules,0.0
Premique Low Dose 0.3mg/1.5mg modified-release tablets (Pfizer Ltd),0.0
Clopidogrel prophylaxis,0.0
Peristeen anal irrigation system accessory unit 29122 (Co...,0.0
Levemir FlexPen 100units/ml solution for injection 3ml pr...,0.0
Restandol 40mg Testocaps (Merck Sharp & Dohme Ltd),0.0
Alverine 60mg capsules,0.0
Chronic obstructive pulmonary disease monitoring admin,0.0
Trusopt 2% eye drops (Santen UK Ltd),0.0
Peppermint oil 0.2ml gastro-resistant capsules,0.0
Ingrowing great toe nail,0.0
Humatrope 6mg powder and solvent for solution for injecti...,0.0
DNA - Did not attend smoking cessation clinic,0.0
Telmisartan 80mg / Hydrochlorothiazide 12.5mg tablets,0.0
H/O: Clostridium difficile infection,0.0
[V]Cardiac pacemaker in situ,0.0
Calf pain,0.0
Impression urostomy bag 1483 22mm Transparent (Hollister ...,0.0
Closed fracture of the scaphoid,0.0
Ibuprofen 200mg modified-release capsules,0.0
Sitagliptin 50mg tablets,0.0
Risperdal 500microgram tablets (Janssen-Cilag Ltd),0.0
Atropine 1% eye drops,0.0
Referral to smoking cessation service,0.0
Eltroxin 50microgram tablets (AMCo),0.0
Seen by dietician,0.0
Drugs and other substances-adverse effects in theraputic use,0.0
Assessment of needs - review,0.0
Fosinopril 20mg tablets,0.0
Fluticasone 50micrograms/dose / Salmeterol 25micrograms/d...,0.0
Olanzapine 2.5mg tablets,0.0
Under care of district nurse,0.0
Theophylline 125mg modified-release capsules,0.0
DuoTrav 40micrograms/ml / 5mg/ml eye drops (Novartis Pharmaceuticals UK Ltd),0.0
Aciclovir 400mg tablets,0.0
Nebido 1000mg/4ml solution for injection ampoules (Bayer ...,0.0
Serum vitamin B12 low,0.0
O/E - left dorsalis pedis normal,0.0
Viazem XL 120mg capsules (Thornton & Ross Ltd),0.0
Morphine 10mg modified-release capsules,0.0
Memory: Countdown 20-1 errors:,0.0
Daytime cough,0.0
CA125 level,0.0
Other otitis externa,0.0
Has seen dietician - diabetes,0.0
Fast track referral for suspected skin cancer,0.0
Pramipexole 350microgram tablets,0.0
Diagnostic colonoscopy,0.0
Physical disability,0.0
Bruising symptom,0.0
Oxybutynin 3.9mg/24hours transdermal patches,0.0
Doxadura XL 4mg tablets (Discovery Pharmaceuticals),0.0
Serum cholesterol raised,0.0
Mobile outside with aid,0.0
COPD accident and emergency attendance since last visit,0.0
Lidocaine 100mg/10ml (1%) solution for injection ampoules,0.0
Test strip urinalysis,0.0
Computer record NOS,0.0
QRISK cardiovascular disease 10 year risk score,0.0
Under care of retinal screener,0.0
New reg.check done + claimable,0.0
H/O: hip fracture,0.0
Helicobacter pylori gastrointestinal tract infection,0.0
Clostridium difficile infection,0.0
Weight loss advised,0.0
Isotard 40XL tablets (Kyowa Kirin Ltd),0.0
Xylocaine 2% with Adrenaline 100micrograms/20ml (1 in 200...,0.0
Consent given for herpes zoster vaccination,0.0
Diarrhoea symptoms,0.0
Mefenamic acid 250mg capsules,0.0
Injection sites,0.0
English - ethnic category 2001 census,0.0
Kidney function tests,0.0
Chronic duodenal ulcer with haemorrhage,0.0
Sticky eye,0.0
MSG:Chronic interstitial cystitis,0.0
Urinalysis = no abnormality,0.0
Other abnormal uterine and vaginal bleeding,0.0
Referral for management of impaired glucose tolerance,0.0
Deep vein thrombosis,0.0
Solifenacin 10mg tablets,0.0
Varicose veins of the legs,0.0
Shoulder X-ray,0.0
Urine blood test = +++,0.0
Urine volume,0.0
Medicals/reports NOS,0.0
Excepted from diabetes qual indicators: Patient unsuitable,0.0
Gabapentin 400mg capsules,0.0
Retinal venous branch occlusion,0.0
CT of thorax and abdomen,0.0
ProSys non-drainable night drainage bag P2 2litre (CliniS...,0.0
Metanium Nappy Rash ointment (Thornton & Ross Ltd),0.0
MSG:Neurosurgical referral,0.0
Methenamine hippurate 1g tablets,0.0
Renal ultrasound,0.0
Protopic 0.1% ointment (Astellas Pharma Ltd),0.0
Doxadura 4mg tablets (Discovery Pharmaceuticals),0.0
Suspected skin cancer,0.0
Acute pyelonephritis,0.0
Oilatum scalp treatment shampoo (GlaxoSmithKline Consumer Healthcare),0.0
Nose symptoms,0.0
Beclometasone 100micrograms/dose breath actuated inhaler CFC free,0.0
Sleeping pattern,0.0
Brief intervention for excessive alcohol consumptn declined,0.0
"Calci-D 1000mg/1,000unit chewable tablets (Consilient Health Ltd)",0.0
Exercise physically impossible,0.0
Tramadol 50mg modified-release tablets,0.0
Other acute meniscus tear,0.0
Promethazine hydrochloride 10mg tablets,0.0
Emergency consultation note,0.0
Melolin dressing 20cm x 10cm (Smith & Nephew Healthcare Ltd),0.0
Knee osteoarthritis NOS,0.0
Allevyn Adhesive dressing 7.5cm x 7.5cm square (Smith & Nephew Healthcare Ltd),0.0
H/O knee replacement,0.0
Hypothyroidism annual review,0.0
Fostair NEXThaler 100micrograms/dose / 6micrograms/dose d...,0.0
O/E - foot,0.0
Bowels: fully continent,0.0
Arthralgia of multiple joints,0.0
Under care of dietitian,0.0
Medication optimisation,0.0
Attended breast screening clinic,0.0
Breast screening administratn.,0.0
Not interested in stopping smoking,0.0
Serum A1 - antitrypsin,0.0
Ambulance request for patient,0.0
Allevyn Gentle dressing 10cm x 10cm (Smith & Nephew Healt...,0.0
Referral to spinal surgeon,0.0
Memory: present time known,0.0
Floaters seen,0.0
Pneumococcal immunisation advised in surgery,0.0
"Nystan 100,000units/ml oral suspension (ready mixed) (Bri...",0.0
Fracture of pubis,0.0
Scheriproct suppositories (Bayer Plc),0.0
Artificial saliva pastilles,0.0
Vitamin B compound tablets,0.0
Urgent referral,0.0
Advice to GP to change patient medication,0.0
Tears Naturale eye drops (Novartis Pharmaceuticals UK Ltd),0.0
111 contact disposition,0.0
Verapamil 240mg modified-release tablets (Kent Pharmaceut...,0.0
C/O pelvic pain,0.0
O/E - visual acuity R-eye =6/5,0.0
Amiodarone 100mg tablets,0.0
Vaginal dryness,0.0
Wheeze absent,0.0
Urine inorganic phosphate,0.0
Motor neurone disease,0.0
Carbimazole 20mg tablets,0.0
Malignant neoplasm of ovary,0.0
Oximetry testing,0.0
Cyproterone 50mg tablets,0.0
Fluticasone Propionate Aqueous nasal spray 0.05 % (150 dose spray),0.0
Golfer's elbow,0.0
Referral to rheumatologist,0.0
Diclofenac sodium 25mg gastro-resistant tablets,0.0
Lipid disorder monitoring,0.0
Acute reaction to stress,0.0
Metronidazole 0.75% gel,0.0
FEV1/FVC ratio before bronchodilator,0.0
MucoClear 6% inhalation solution 4ml ampoules (Pari Medical Ltd),0.0
Transtec 52.5micrograms/hour transdermal patches (Napp Ph...,0.0
Vancomycin 125mg capsules,0.0
Fostair 200micrograms/dose / 6micrograms/dose inhaler (Ch...,0.0
Relvar Ellipta 184micrograms/dose / 22micrograms/dose dry...,0.0
Adapt oval convex barrier ring 79601 22mm-38mm (Hollister...,0.0
Prednisolone 5mg soluble tablets,0.0
Recurrent UTI,0.0
Macular cyst or hole,0.0
Fusidic acid 2% cream,0.0
NSTEMI,0.0
Bronchoscopy NEC,0.0
Tolterodine 2mg tablets,0.0
Desmopressin 10micrograms/dose nasal spray,0.0
Tolterodine 2mg modified-release capsules,0.0
Creon 10000 gastro-resistant capsules (BGP Products Ltd),0.0
Bimatoprost 300micrograms/ml eye drops 0.4ml unit dose pr...,0.0
Olmesartan medoxomil 20mg tablets,0.0
Irritable bowel syndrome,0.0
Baseline SpO2 (oxygen saturation at periphery),0.0
Pentoxifylline 400mg modified-release tablets,0.0
Wrist joint pain,0.0
[X]Depressive episode,0.0
Trandolapril 4mg capsules,0.0
Bronchopneumonia due to unspecified organism,0.0
Vitamin D deficiency,0.0
Preferred place of care - nursing home,0.0
CKD with GFR category G3a & albuminuria category A2,0.0
Urine glucose test = +++,0.0
ReplensMD vaginal moisturiser (Church & Dwight UK Ltd),0.0
Patient fore-name,0.0
Left sided cerebral infarction,0.0
Hormone replacement therapy,0.0
NHS 111 report received,0.0
Salmeterol 50micrograms/dose dry powder inhaler,0.0
Duloxetine 30mg gastro-resistant capsules,0.0
[D]Vertigo NOS,0.0
Nebivolol 2.5mg tablets,0.0
Heparinoid 0.3% cream,0.0
Aquacel dressing 5cm x 5cm square (ConvaTec Ltd),0.0
Follow-up orthopaedic assessment,0.0
Acquired unequal leg length,0.0
Salbutamol 200micrograms/dose dry powder inhaler,0.0
Pathological myopia,0.0
Letter invite to screening,0.0
Mezavant XL 1200mg tablets (Shire Pharmaceuticals Ltd),0.0
Six item cognitive impairment test,0.0
Express consent for core and additional SCR dataset upload,0.0
Bouchards' nodes,0.0
Diabetes medication review,0.0
Memory address recall: errors:,0.0
Forceval capsules (Alliance Pharmaceuticals Ltd),0.0
COPD patient unsuitable for pulmonary rehabilitation,0.0
Fracture of metatarsal bone,0.0
Refer to orthoptist,0.0
Metformin 500mg/5ml oral solution sugar free,0.0
Sumatriptan 100mg tablets,0.0
Procoralan 7.5mg tablets (Servier Laboratories Ltd),0.0
Haematuria,0.0
Fragility fracture,0.0
Dansac GX-tra Seals 725-20/30 20mm (Dansac Ltd),0.0
Venlalic XL 75mg tablets (Ethypharm UK Ltd),0.0
New patient screen,0.0
Memory: present year known,0.0
Asasantin Retard capsules (Boehringer Ingelheim Ltd),0.0
Kolanticon gel (Peckforton Pharmaceuticals Ltd),0.0
Initial patient assessment,0.0
Nail deformity,0.0
Eumovate 0.05% ointment (GlaxoSmithKline UK Ltd),0.0
History of road traffic accident,0.0
Standard authorisation deprivation of liberty MCA 2005 given,0.0
MSG:Eye care,0.0
Fundoscopy - diabetic check,0.0
Peristeen anal irrigation system 29121 (Coloplast Ltd),0.0
Patient record status,0.0
Hazardous alcohol use,0.0
Pain in sinuses,0.0
O/E -R.popliteal pulse present,0.0
Pitting oedema,0.0
O/E - Right retina normal,0.0
General surgery,0.0
Lidocaine 100mg/5ml (2%) solution for injection ampoules,0.0
Dog bite,0.0
Alcohol Use Disorders Identification Test declined,0.0
Tobradex 3mg/ml / 1mg/ml eye drops (Alcon Laboratories (U...,0.0
[D]Loss of voice,0.0
Hypromellose 1% eye drops,0.0
Referral to NHS stop smoking service,0.0
One-Alpha 1microgram capsules (LEO Pharma),0.0
Levetiracetam 500mg tablets,0.0
O/E - poor venous access,0.0
ZAFIRLUKAST 20mg tablets,0.0
Naprosyn EC 500mg tablets (Atnahs Pharma UK Ltd),0.0
GPPAQ hours in last week spent walking - none,0.0
Third party consultation,0.0
Chronic low back pain,0.0
Medication decreased,0.0
Patient advised to bring sample to surgery,0.0
Folic acid 400microgram tablets,0.0
O/E - Right posterior tibial pulse normal,0.0
Adverse reaction to Co-Codamol 8/500,0.0
Provision of NHS Scotland Medicine Sick Day Rules card,0.0
Xyloproct 5%/0.275% ointment (Aspen Pharma Trading Ltd),0.0
[RFC] Total knee replacement,0.0
[V]Pseudophakia,0.0
ActiLymph class 2 (23-32mmHg) below knee closed toe lymph...,0.0
Epilim Chrono 500 tablets (Sanofi),0.0
Complan Shake oral powder 57g sachets (Flavour Not Specif...,0.0
O/E - general breast exam. NAD,0.0
Ear disorder monitoring,0.0
111 contact disposition to 999 transfer,0.0
Permeable non-woven synthetic adhesive tape BP 1988 5cm,0.0
Plain X-ray shoulder joint,0.0
Memory loss symptom,0.0
Matrifen 75micrograms/hour transdermal patches (Teva UK Ltd),0.0
Seen by dentist,0.0
Laceration - leg,0.0
Sytron oral solution (Forum Health Products Ltd),0.0
SpeediCath Compact catheter male one size (12-18Ch) 28692...,0.0
Discharge by dietitian,0.0
25-Hydroxyvitamin D3 level,0.0
Xismox XL 60 tablets (Thornton & Ross Ltd),0.0
Venlafaxine 37.5mg tablets,0.0
Ex-cigarette smoker,0.0
NiQuitin 21mg patches (Omega Pharma Ltd),0.0
Diagnosis,0.0
No cough,0.0
Dorzolamide 20mg/ml / Timolol 5mg/ml eye drops,0.0
Co-beneldopa 12.5mg/50mg capsules,0.0
Shingles vaccination invitation second letter,0.0
Musculoskeletal examination,0.0
O/E - loss of consciousness,0.0
NHS Health Check invitation third letter,0.0
Evorel 50 patches (Janssen-Cilag Ltd),0.0
Advice on pneumococcal vaccination,0.0
Naproxen 375mg gastro-resistant tablets,0.0
Change of vaginal pessary,0.0
Atrial fibrillation monitoring first letter,-0.00011766959200343319
Consent status,-0.000470516042632832
Carer understands care plan,-0.000470516042632832
"Osteoarthritis NOS, of shoulder",-0.0005724749752176765
Knee pain,-0.0015740343896168962
Beconase Aqueous 50micrograms/dose nasal spray (GlaxoSmithKline UK Ltd),-0.0017869716058491192
Chronic dis care arrangmnt NOS,-0.0019206242276750274
Canagliflozin 100mg tablets,-0.004733663724907407
O/E -R.-leg pulses all present,-0.004733663724907407
OneTouch Comfort lancets 0.2mm/33gauge (LifeScan),-0.004733663724907407
O/E - L.leg pulses all present,-0.004733663724907407
Infected insect bite,-0.0050676076715181345
Verapamil 120mg tablets,-0.007211948570747727
Iron level,-0.007625499445456013
Epaderm cream (Molnlycke Health Care Ltd),-0.007703683537410688
Seen in oral surgery clinic,-0.008310772086011609
Health ed. - exercise,-0.008621672163505567
Doublebase gel (Dermal Laboratories Ltd),-0.009719331553199595
Seen in gastroenterology clinic,-0.010363250986965944
Quetiapine 100mg tablets,-0.01065840897568604
Calcichew D3 Forte chewable tablets (Forum Health Product...,-0.011349748296159423
Rheumatol. disorder monitoring,-0.012020556600730647
Glyceryl trinitrate 400micrograms/dose pump sublingual spray,-0.01472129036058023
Unilet ComforTouch lancets 0.375mm/28gauge (Owen Mumford ...,-0.014721290360580237
Referral letter status,-0.014721290360580237
Viscotears 2mg/g liquid gel (Alcon Laboratories (UK) Ltd),-0.014721290360580237
O/E - Vibration sense of left foot normal,-0.014869958341597406
O/E - Vibration sense of right foot normal,-0.014869958341597406
Random Plasma Glucose,-0.015073263624173938
Fracture of unspecified bones,-0.015780676146173567
Urgent home visit,-0.016282352836021086
Partner is informal carer,-0.016282352836021086
Lacks capacity to give consent (Mental Capacity Act 2005),-0.016282352836021086
Language spoken,-0.016282352836021086
Hospital admission avoided,-0.016282352836021086
Acute home visit,-0.016282352836021086
Zopiclone 3.75mg tablets,-0.016282352836021197
Spirometry not indicated,-0.01658700123605098
Acidex liquid peppermint (Pinewood Healthcare),-0.017303642037613844
Indometacin 25mg capsules,-0.02186228994386602
Duloxetine 40mg gastro-resistant capsules,-0.02186228994386602
Test request : Liver Function Tests,-0.022867850717880885
Test request : Fasting blood lipids,-0.022867850717880885
Test request : Thyroid Function Test,-0.022867850717880885
Test request : ESR,-0.022867850717880885
Test request : Haemoglobin A1c,-0.022867850717880885
Test request : Full Blood Count,-0.022867850717880885
Seasonal influenza vaccin given by other healthcare provider,-0.022997682010417936
Under care of chiropodist,-0.022997682010417936
O/E - Right diabetic foot at moderate risk,-0.022997682010417936
Marital state unknown,-0.023298331351098045
Asthma never causes daytime symptoms,-0.023364492557158598
Frailty,-0.023391262593288165
Standard chest X-ray,-0.023753412494121023
Blood test due,-0.02396072022923086
Gaviscon Advance Mint chewable tablets (Reckitt Benckiser Healthcare (UK) Ltd),-0.02445375309703662
Nicorandil 10mg tablets,-0.024620310911567467
Gliclazide 60mg modified-release tablets,-0.024621502008446258
Ferritin (Serum),-0.025076018394680877
Fostair 200micrograms/dose / 6micrograms/dose inhaler (Chiesi Ltd),-0.026698471642346695
Co-beneldopa 12.5mg/50mg dispersible tablets sugar free,-0.027125968099024962
H/O: haematuria,-0.027311941138753022
QRISK2 cardiovascular disease 10 year risk score,-0.028689569707122997
Injection given,-0.028869131979783247
Anoro Ellipta 55micrograms/dose / 22micrograms/dose dry p...,-0.02949740904012843
Orahesive powder S106 (ConvaTec Ltd),-0.029692203040049492
Salbutamol 100micrograms/dose inhaler CFC free,-0.029748526902817783
Fybogel 3.5g effervescent granules sachets plain SF (Foru...,-0.029790654228923248
Tegretol 100mg tablets (Novartis Pharmaceuticals UK Ltd),-0.029919041810295588
Seen in general medical clinic,-0.03046512021278802
Hospital inpatient,-0.031030110879258332
LDL Cholesterol,-0.0316626007123173
Discussion about treatment,-0.03166283659918634
Simvador 10mg tablets (Discovery Pharmaceuticals),-0.032842710323650194
Simvastatin 20mg tablets,-0.03356467983991185
Full consent for immunisation,-0.03564585173111401
Mirtazapine 15mg orodispersible tablets,-0.035785230676836983
Nutilis Complete Stage 1 liquid (Flavour Not Specified),-0.035785230676836983
Hb. A1C - diabetic control,-0.03659055149424495
Pholcodine 10mg/5ml linctus strong,-0.03783082660621404
Referral Message Digest,-0.0386043612861755
Choose and book referral,-0.0386043612861755
Minor surgery done,-0.038812948452975615
Urea and electrolytes,-0.039632901537345944
Vertigo,-0.04304675052978289
Result,-0.043061226268092945
"CHA2DS2 - vascular disease, age, sex category score",-0.043627282006860835
Movelat gel (Genus Pharmaceuticals Ltd),-0.04446981726339802
Asthma sometimes restricts exercise,-0.04475636432450915
Seen by ophthalmologist,-0.04476309622847274
Blood pressure recorded by patient at home,-0.045363898661103075
Moxonidine 400microgram tablets,-0.0456967535399477
Losartan 100mg tablets,-0.046199665405346924
Incontinent of faeces symptom,-0.047207884251871585
Total Cholesterol,-0.04728817278908126
Foot Review,-0.0472900006794007
Informing patient of named accountable general practitioner,-0.04740468868821457
Has authorisation for medication under PSD,-0.04772278952347242
Stop smoking invitation first SMS text message,-0.047756855506334246
Disease modifying antirheumatic drug monitoring,-0.04857123482259111
Osteophyte,-0.04943536907727209
Follow up visit,-0.04943536907727209
Tizanidine 4mg tablets,-0.0507774699479544
Bowel cancer screening programme: faecal occult blood result,-0.05084365817825276
Urine protein test = trace,-0.052721174523709405
Urine: trace non-haemol. blood,-0.052721174523709405
Cyanocobalamin 50microgram tablets,-0.05387367762727402
Dermovate 0.05% cream (GlaxoSmithKline UK Ltd),-0.05529283263231022
Inhaler technique - poor,-0.05853683814177443
Peak expiratory flow rate measured using EN 13826 device,-0.05853683814177443
Asthma never restricts exercise,-0.05853683814177443
WHO performance status grade 3,-0.05942904839946284
Allopurinol 300mg tablets,-0.059467563637209064
O/E - BP reading normal,-0.05957313644478612
GPPAQ hrs in last week spent cycling - 1 hr but less than 3hrs,-0.05957313644478612
GPPAQ hrs in last wk spent gardening/DIY-some but less than 1hr,-0.05957313644478612
GPPAQ hrs last wk spent house work/child care-some but less 1hr,-0.05957313644478612
Zomorph 10mg modified-release capsules (Ethypharm UK Ltd),-0.0606673835065639
Fostair 100micrograms/dose / 6micrograms/dose inhaler (Ch...,-0.06090581551934998
Pruritus NOS,-0.06178800264951345
Heavy drinker - 7-9u/day,-0.06313413011252304
Ethnic category - 2001 census,-0.06500541466654414
Physical activity,-0.06500541466654414
Admission to hospital,-0.06528881032867494
Palliative care,-0.06528881032867494
Dementia care plan reviewed,-0.06528881032867494
Not for resuscitation,-0.06528881032867494
Preferred place of care - residential home,-0.06528881032867494
Medication started,-0.06528881032867494
Resuscitation discussed with carer,-0.06528881032867494
Has end of life advance care plan,-0.06528881032867494
Under care of GP,-0.06528881032867494
"Influenza vaccine (split virion, inactivated) suspension for injection 0.5ml pre-filled syringes",-0.06565906556276646
Smoking cessation advice declined,-0.06566298771025947
Influenza imm.advised at home,-0.06582323549448546
Serum alanine aminotransferase level,-0.06706530948568379
GPPAQ physical activity index: moderately active,-0.06719229127352984
Abdomen examined - NAD,-0.0676649215164882
Cancer screening leaflet given,-0.0676649215164882
Fast track referral for suspected colorectal cancer,-0.0676649215164882
Cancer information offered,-0.0676649215164882
Seen in fast track suspected colorectal cancer clinic,-0.0676649215164882
Intramuscular injection of vitamin B12,-0.06784140183400522
GOS18 received from OMP,-0.06821953797983031
Serum folate,-0.06890971925015987
No relevant FH: family history,-0.06950454167320202
Urine blood test = ++,-0.06992397634466486
Cabergoline 500microgram tablets,-0.06992397634466486
Urine protein test = ++,-0.06992397634466486
Discussion about clinical red flag warning signs,-0.06992397634466486
Seen in fracture clinic,-0.0704436921850835
Active monitoring,-0.07069635776484012
Aortic aneurysm screening normal,-0.07069635776484012
[M]Linitis plastica,-0.07133423560981174
Malignant neoplasm of body of stomach,-0.07133423560981174
Domperidone 10mg tablets,-0.07133423560981174
Fluticasone 50micrograms/dose / Salmeterol 25micrograms/dose inhaler CFC free,-0.07204437176752894
Aerobic exercise 0 times/week,-0.07204437176752894
Bone density scan,-0.07204437176752894
Health ed. - alcohol,-0.07204437176752894
Viazem XL 240mg capsules (Thornton & Ross Ltd),-0.0734081654444736
Flaminal Forte Protease-Modulating Matrix Gel 15 g,-0.07378493450070699
Wheezing,-0.07378493450070699
DNA - Did not attend COPD clinic,-0.07378493450070699
Chronic obstructive pulmonary disease disturbs sleep,-0.07378493450070699
Breathless - mild exertion,-0.07378493450070699
FEV1/VC percent,-0.07378493450070699
Provision of written information on inhaler technique,-0.07378493450070699
Inhaler technique shown,-0.07378493450070699
Body mass index 20-24 - normal,-0.07378493450070699
Dry cough,-0.07378493450070699
"Ciclesonide Cfc-free inhaler 160 micrograms/actuation, 120 doses",-0.07378493450070699
Naproxen 250mg gastro-resistant tablets,-0.0755631017477515
Discussion about procedure,-0.07650751390904587
Consent given for minor surgery procedure,-0.07650751390904587
O/E - rate of respiration,-0.0786801365626304
Blink Intensive Tears 0.2% eye drops (AMO UK Ltd),-0.07884629979775266
Dermol 600 bath emollient (Dermal Laboratories Ltd),-0.07884629979775266
10g monofilament sensation L foot normal,-0.07917675851129097
Left Sensation,-0.07917675851129097
Phenytoin sodium 100mg capsules,-0.07931461942407081
HDL cholesterol,-0.07972291926084596
Seen by podiatrist,-0.08056943823192153
Test Request : Liver Function Tests*,-0.08172790936022051
Simvador 20mg tablets (Discovery Pharmaceuticals),-0.08338686857977429
O/E - Amputated right below knee,-0.08496291123515759
10g monofilament sensation absent,-0.08496291123515759
Chronic kidney disease annual review,-0.08496291123515759
Carer annual health check,-0.08496291123515759
White coat hypertension,-0.08644156735149794
Asthma not limiting activities,-0.08664962580035891
Cellulitis NOS,-0.08709246905514911
Tildiem LA 300 capsules (Sanofi),-0.08712869471113072
Sinthrome 1mg tablets (Novartis Pharmaceuticals UK Ltd),-0.08712869471113079
Forced vital capacity - FVC,-0.08729772173844955
Erythrocyte sedimentation rate,-0.08803096938632182
Ibuprofen 200mg capsules,-0.08830154940578334
Propranolol 80mg modified-release capsules,-0.08903870135157044
Standing diastolic blood pressure,-0.08962935374205795
Standing systolic blood pressure,-0.08962935374205795
Patient advised about alcohol,-0.09034039791188114
Advice about side effects of drug treatment,-0.09064312507024734
Over 75 health check,-0.09171552793371268
Zomorph 10mg modified-release capsules (Archimedes Pharma...,-0.09220144672074326
Timoptol-LA 0.25% ophthalmic gel-forming solution (Santen UK Ltd),-0.09500657736745748
Tenoretic 100mg/25mg tablets (AstraZeneca UK Ltd),-0.09709104759245293
Rosuvastatin 20mg tablets,-0.09709104759245293
Tissue transglutaminase IgA level,-0.09783414302610771
Efudix 5% cream (Meda Pharmaceuticals Ltd),-0.0981980648363634
Coccygodynia,-0.09830140379529909
Hydrous ointment,-0.09830140379529909
Hospital admission note,-0.09955037886185664
Refer to podiatry,-0.09989487329309732
Adipine MR 20 tablets (Chiesi Ltd),-0.10029965792922052
Imipramine 25mg tablets,-0.10029965792922052
Percent predicted FEF 25-75,-0.10048340614305368
Pt advised re low fat diet,-0.10074460321490897
Did not wait for treatment,-0.101134587031056
Metformin 1g modified-release tablets,-0.10144855901268607
Thiamine 50mg tablets,-0.10156673286391149
Salmeterol 25micrograms/dose inhaler CFC free,-0.10163505808486245
Warfarin indicated,-0.10195334998486984
Fucibet cream (LEO Pharma),-0.10202372171514096
Chronic disease - general NOS,-0.1029105226864872
Asacol 800mg MR gastro-resistant tablets (Warner Chilcott...,-0.10372621940854798
Vardenafil 20mg tablets,-0.1038622169005365
